,data,codice_regione,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_test,note_casi
13048,2021-11-06T17:00:00,7,Liguria,82,9,91,1344,1435,109690,4430,115555,2703745,923381.0,,*di cui 56 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
13049,2021-11-06T17:00:00,3,Lombardia,332,47,379,10644,11023,852851,34198,898072,17976799,5868649.0,,
13050,2021-11-06T17:00:00,11,Marche,62,23,85,2619,2704,111224,3114,117042,1648508,955375.0,,
13051,2021-11-06T17:00:00,14,Molise,5,1,6,109,115,14077,501,14693,287920,254044.0,,
13052,2021-11-06T17:00:00,21,P.A. Bolzano,55,3,58,1919,1977,76863,1207,80047,2366150,510044.0,,
13053,2021-11-06T17:00:00,22,P.A. Trento,22,2,24,603,627,47717,1380,49724,1334996,419498.0,,
13054,2021-11-06T17:00:00,1,Piemonte,198,21,219,4501,4720,370083,11826,386629,8205879,2629306.0,,
13055,2021-11-06T17:00:00,16,Puglia,142,19,161,3170,3331,263860,6847,274038,4300882,1536403.0,,
13056,2021-11-06T17:00:00,20,Sardegna,45,6,51,1434,1485,73343,1677,76505,2135322,1099367.0,,
13057,2021-11-06T17:00:00,19,Sicilia,324,43,367,7205,7572,295828,7046,310446,6838321,2584924.0,,
13058,2021-11-06T17:00:00,9,Toscana,275,26,301,6123,6424,277819,7303,291546,7281774,3130203.0,,
13059,2021-11-06T17:00:00,10,Umbria,43,7,50,1321,1371,62809,1467,65647,2233516,459535.0,,
13060,2021-11-06T17:00:00,2,Valle d'Aosta,9,0,9,59,68,11796,474,12338,239468,93269.0,,
13061,2021-11-06T17:00:00,5,Veneto,193,41,234,11919,12153,460239,11846,484238,14346026,2203264.0,,
13062,2021-11-07T17:00:00,13,Abruzzo,68,7,75,2325,2400,78786,2565,83751,2619543,900635.0,,
13063,2021-11-07T17:00:00,17,Basilicata,29,0,29,825,854,29455,624,30933,487846,244478.0,,
13064,2021-11-07T17:00:00,18,Calabria,113,9,122,3412,3534,83598,1454,88586,1327277,1135555.0,,
13065,2021-11-07T17:00:00,15,Campania,266,18,284,10503,10787,452454,8089,471330,7354428,3635869.0,,
13066,2021-11-07T17:00:00,8,Emilia-Romagna,329,36,365,8093,8458,413222,13621,435301,9817161,2173480.0,,
13067,2021-11-07T17:00:00,6,Friuli Venezia Giulia,115,17,132,2976,3108,112131,3875,119114,3332109,868182.0,,
13068,2021-11-07T17:00:00,12,Lazio,482,59,541,10403,10944,379548,8827,399319,10176768,4790384.0,,
13069,2021-11-07T17:00:00,7,Liguria,88,9,97,1332,1429,109764,4430,115623,2713258,924671.0,,*di cui 58 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
13070,2021-11-07T17:00:00,3,Lombardia,338,47,385,11107,11492,853094,34201,898787,18073450,5878896.0,,
13071,2021-11-07T17:00:00,11,Marche,65,23,88,2715,2803,111282,3114,117199,1652118,957464.0,,
13072,2021-11-07T17:00:00,14,Molise,5,1,6,140,146,14082,501,14729,288341,254450.0,,
13073,2021-11-07T17:00:00,21,P.A. Bolzano,56,4,60,1980,2040,76963,1207,80210,2371259,510558.0,,
13074,2021-11-07T17:00:00,22,P.A. Trento,20,2,22,581,603,47778,1382,49763,1341741,419610.0,,
13075,2021-11-07T17:00:00,1,Piemonte,204,21,225,4597,4822,370215,11826,386863,8245751,2632991.0,,
13076,2021-11-07T17:00:00,16,Puglia,146,20,166,3281,3447,263908,6849,274204,4317777,1538506.0,,
13077,2021-11-07T17:00:00,20,Sardegna,46,6,52,1479,1531,73355,1677,76563,2142786,1100519.0,,
13078,2021-11-07T17:00:00,19,Sicilia,320,42,362,7415,7777,295980,7048,310805,6859605,2588694.0,,
13079,2021-11-07T17:00:00,9,Toscana,271,27,298,6399,6697,277917,7305,291919,7310055,3138702.0,,
13080,2021-11-07T17:00:00,10,Umbria,42,6,48,1370,1418,62863,1468,65749,2243829,460027.0,,
13081,2021-11-07T17:00:00,2,Valle d'Aosta,9,0,9,72,81,11798,474,12353,241410,93452.0,,
13082,2021-11-07T17:00:00,5,Veneto,203,44,247,12375,12616,460476,11848,484946,14422612,2205919.0,,
13083,2021-11-08T17:00:00,13,Abruzzo,73,7,80,2274,2354,78848,2566,83768,2625837,901126.0,,
13084,2021-11-08T17:00:00,17,Basilicata,25,0,25,822,847,29462,624,30933,487980,244516.0,,
13085,2021-11-08T17:00:00,18,Calabria,114,8,122,3442,3564,83696,1455,88715,1330166,1137527.0,,"L'Asp di Vibo Valentia comunica "" un soggetto positivo fuori regione trasferito nel Covid hotel di Caraffa (CZ) è deceduto il 01/11/2021 già comunicato e preso in carico dall'ASP di Catanzaro.Inoltre, in seguito a verifiche effettuate, si comunica un soggetto positivo, già guarito nel mese di ottobre 2021, recuperato dalle schede in archivio e registrato ieri su ISS e un soggetto positivo ancora in isolamento domiciliare diagnosticato il 03/11/2021"
13086,2021-11-08T17:00:00,15,Campania,275,17,292,10392,10684,452946,8093,471723,7365766,3637100.0,,"A SEGUITO DELLE VERIFICHE QUOTIDIANE, SI EVINCE CHE UN DECESSO REGISTRATO OGGI RISALE AL GIORNO 02/11/2021"
13087,2021-11-08T17:00:00,8,Emilia-Romagna,341,38,379,8283,8662,413548,13627,435837,9833017,2174910.0,,
13088,2021-11-08T17:00:00,6,Friuli Venezia Giulia,122,20,142,3330,3472,112202,3876,119550,3342118,869139.0,,
13089,2021-11-08T17:00:00,12,Lazio,510,61,571,10355,10926,380003,8839,399768,10204213,4794995.0,,
13090,2021-11-08T17:00:00,7,Liguria,97,10,107,1373,1480,109764,4432,115676,2717454,925149.0,,*di cui 58 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
13091,2021-11-08T17:00:00,3,Lombardia,348,46,394,11327,11721,853159,34201,899081,18108231,5882614.0,,
13092,2021-11-08T17:00:00,11,Marche,70,24,94,2709,2803,111355,3114,117272,1653621,958273.0,,
13093,2021-11-08T17:00:00,14,Molise,6,1,7,133,140,14088,501,14729,288494,254600.0,,
13094,2021-11-08T17:00:00,21,P.A. Bolzano,65,4,69,2102,2171,77024,1207,80402,2376302,510994.0,,192 nuovi positivi di cui 73 test antigenici confermati da test molecolare
13095,2021-11-08T17:00:00,22,P.A. Trento,21,2,23,591,614,47794,1382,49790,1346230,420233.0,,
13096,2021-11-08T17:00:00,1,Piemonte,224,25,249,4620,4869,370456,11828,387153,8289011,2636087.0,,
13097,2021-11-08T17:00:00,16,Puglia,151,20,171,3321,3492,264010,6852,274354,4333007,1540412.0,,
13098,2021-11-08T17:00:00,20,Sardegna,49,6,55,1491,1546,73370,1677,76593,2146339,1101302.0,,
13099,2021-11-08T17:00:00,19,Sicilia,333,46,379,8046,8425,296101,7049,311575,6875676,2595944.0,"In seguito alla verifica sui sistemi informatitici da parte dell'ASP di Messina, sul numero complessivo dei tamponi molecolari comunicati in data odierna, n. 3722 sono relativi a periodi precedenti","In seguito alla verifica sui sistemi informatitici da parte dell'ASP di Messina, sul numero complessivo dei casi confermati comunicati in data odierna, n. 354 sono relativi a periodi precedenti al 05/11/21"
13100,2021-11-08T17:00:00,9,Toscana,277,28,305,6334,6639,278235,7308,292182,7322744,3142917.0,,
13101,2021-11-08T17:00:00,10,Umbria,40,6,46,1335,1381,62911,1469,65761,2247672,460162.0,,
13102,2021-11-08T17:00:00,2,Valle d'Aosta,7,0,7,75,82,11798,474,12354,241881,93526.0,,
13103,2021-11-08T17:00:00,5,Veneto,214,46,260,12643,12903,460626,11849,485378,14452480,2207698.0,,
13104,2021-11-09T17:00:00,13,Abruzzo,77,7,84,2269,2353,78963,2566,83882,2641064,902718.0,,
13105,2021-11-09T17:00:00,17,Basilicata,24,0,24,838,862,29471,624,30957,488819,244787.0,,
13106,2021-11-09T17:00:00,18,Calabria,110,7,117,3421,3538,83870,1457,88865,1335597,1140689.0,,
13107,2021-11-09T17:00:00,15,Campania,281,18,299,10337,10636,453473,8107,472216,7395018,3640373.0,,"a seguito delle verifiche quotidiane, si evince che 8 decessi registrati oggi, risultano essere deceduti in un periodo compreso tra il 25/08 e il 31/10 2021"
13108,2021-11-09T17:00:00,8,Emilia-Romagna,338,40,378,8436,8814,413850,13629,436293,9865208,2177566.0,,
13109,2021-11-09T17:00:00,6,Friuli Venezia Giulia,124,19,143,3380,3523,112431,3879,119833,3373079,870725.0,,
13110,2021-11-09T17:00:00,12,Lazio,523,61,584,10409,10993,380697,8851,400541,10238233,4800230.0,,
13111,2021-11-09T17:00:00,7,Liguria,102,9,111,1413,1524,109922,4432,115878,2736385,927243.0,,"*di cui 59 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. Si segnala che in data odierna è avvenuto il recupero dei dati non trasmessi nella scorsa settimana per problemi tecnici di natura informatica. In particolare, in data odierna sono stati segnalati n. 202 nuovi positivi di cui n. 19 con data di prima positività compresa tra il 3-4 novembre 2021 e n.66 con data di prima positività compresa tra il 5-6 novembre 2021."
13112,2021-11-09T17:00:00,3,Lombardia,379,47,426,11738,12164,853561,34205,899930,18252514,5895019.0,,
13113,2021-11-09T17:00:00,11,Marche,69,23,92,2741,2833,111462,3115,117410,1657727,960455.0,,
13114,2021-11-09T17:00:00,14,Molise,6,1,7,133,140,14088,501,14729,288852,254957.0,,
13115,2021-11-09T17:00:00,21,P.A. Bolzano,65,4,69,2128,2197,77117,1208,80522,2388352,511894.0,,
13116,2021-11-09T17:00:00,22,P.A. Trento,16,2,18,599,617,47864,1382,49863,1358353,420735.0,,
13117,2021-11-09T17:00:00,1,Piemonte,233,24,257,4697,4954,370782,11835,387571,8348958,2641618.0,,
13118,2021-11-09T17:00:00,16,Puglia,152,19,171,3360,3531,264211,6853,274595,4355237,1543350.0,,
13119,2021-11-09T17:00:00,20,Sardegna,52,6,58,1493,1551,73405,1677,76633,2161863,1103724.0,,
13120,2021-11-09T17:00:00,19,Sicilia,346,48,394,8230,8624,296395,7060,312079,6908842,2602759.0,,
13121,2021-11-09T17:00:00,9,Toscana,277,28,305,6338,6643,278462,7311,292416,7358163,3150430.0,,
13122,2021-11-09T17:00:00,10,Umbria,38,6,44,1411,1455,62942,1469,65866,2261992,460848.0,,
13123,2021-11-09T17:00:00,2,Valle d'Aosta,6,0,6,77,83,11808,474,12365,244582,93673.0,,
13124,2021-11-09T17:00:00,5,Veneto,218,52,270,12900,13170,461235,11856,486261,14575090,2211414.0,,
13125,2021-11-10T17:00:00,13,Abruzzo,81,6,87,2424,2511,79024,2566,84101,2654051,904220.0,,
13126,2021-11-10T17:00:00,17,Basilicata,24,1,25,852,877,29494,624,30995,489530,245032.0,,
13127,2021-11-10T17:00:00,18,Calabria,110,9,119,3425,3544,84006,1458,89008,1340067,1143787.0,,
13128,2021-11-10T17:00:00,15,Campania,283,20,303,10656,10959,453960,8111,473030,7422343,3643542.0,,a seguito delle verifiche quotidiane si evince che un decesso registrato oggi risale al giorno 05/11/2021
13129,2021-11-10T17:00:00,8,Emilia-Romagna,350,41,391,8632,9023,414180,13637,436840,9894196,2180796.0,,
13130,2021-11-10T17:00:00,6,Friuli Venezia Giulia,126,19,145,3504,3649,112704,3885,120238,3395147,872389.0,,
13131,2021-11-10T17:00:00,12,Lazio,521,62,583,10408,10991,381490,8856,401337,10273938,4805935.0,,
13132,2021-11-10T17:00:00,7,Liguria,102,10,112,1503,1615,110261,4433,116309,2750825,929415.0,,"*di cui 66 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. Si segnala che in data odierna è avvenuto il recupero dei dati non trasmessi nella scorsa settimana per problemi tecnici di natura informatica. In particolare, in data odierna sono stati segnalati n. 431 nuovi positivi di cui n. 58 con data di prima positività il 4 novembre e n. 101 con data di prima positività compresa tra il 5 e il 7 novembre 2021."
13133,2021-11-10T17:00:00,3,Lombardia,402,42,444,12157,12601,854192,34210,901003,18350475,5906279.0,,
13134,2021-11-10T17:00:00,11,Marche,71,22,93,2823,2916,111677,3118,117711,1661837,962760.0,,
13135,2021-11-10T17:00:00,14,Molise,6,1,7,167,174,14088,501,14763,289638,255740.0,,
13136,2021-11-10T17:00:00,21,P.A. Bolzano,68,4,72,2426,2498,77153,1209,80860,2396653,512775.0,,
13137,2021-11-10T17:00:00,22,P.A. Trento,19,2,21,571,592,47940,1383,49915,1365655,421238.0,,
13138,2021-11-10T17:00:00,1,Piemonte,226,24,250,4893,5143,371012,11839,387994,8397352,2646603.0,,
13139,2021-11-10T17:00:00,16,Puglia,151,20,171,3326,3497,264535,6856,274888,4377627,1546990.0,,
13140,2021-11-10T17:00:00,20,Sardegna,50,6,56,1565,1621,73437,1677,76735,2168251,1105895.0,,
13141,2021-11-10T17:00:00,19,Sicilia,320,50,370,8301,8671,296911,7069,312651,6932126,2609250.0,,
13142,2021-11-10T17:00:00,9,Toscana,267,26,293,6518,6811,278707,7316,292834,7384788,3159382.0,,
13143,2021-11-10T17:00:00,10,Umbria,34,7,41,1431,1472,63019,1471,65962,2271620,461530.0,,
13144,2021-11-10T17:00:00,2,Valle d'Aosta,6,0,6,79,85,11813,474,12372,246089,93786.0,,
13145,2021-11-10T17:00:00,5,Veneto,230,51,281,13328,13609,461725,11858,487192,14659338,2215081.0,,
13146,2021-11-11T17:00:00,13,Abruzzo,82,6,88,2518,2606,79074,2566,84246,2668436,905670.0,,
13147,2021-11-11T17:00:00,17,Basilicata,24,1,25,856,881,29514,624,31019,490166,245263.0,,
13148,2021-11-11T17:00:00,18,Calabria,109,9,118,3507,3625,84123,1462,89210,1345014,1147056.0,,
13149,2021-11-11T17:00:00,15,Campania,290,17,307,10978,11285,454587,8117,473989,7451715,3646985.0,,"a seguito delle verifiche quotidiane, si evince che 3 decessi registrati oggi risalgono al periodo compreso tra il 16/03/2021 e il 06/11/2021"
13150,2021-11-11T17:00:00,8,Emilia-Romagna,363,40,403,8966,9369,414444,13644,437457,9924394,2184007.0,,
13151,2021-11-11T17:00:00,6,Friuli Venezia Giulia,127,19,146,3867,4013,112983,3891,120887,3424526,874129.0,,
13152,2021-11-11T17:00:00,12,Lazio,535,68,603,10833,11436,381931,8864,402231,10311624,4809376.0,,
13153,2021-11-11T17:00:00,7,Liguria,102,9,111,1680,1791,110441,4435,116667,2766524,931071.0,,"*di cui 71 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. Si segnala che in data odierna è avvenuto il recupero dei dati non trasmessi in precedenza per problemi tecnici di natura informatica. In particolare, in data odierna sono stati segnalati n. 358 nuovi positivi di cui n. 16 con data di prima positività il 19/10 e il 21/10, n. 20 con data di prima positività il 22/10 e il 28/10, n. 57 con data di prima positività il 29/10 e il 04/11, n. 24 con data di prima positività il 05/11 e l’08/11."
13154,2021-11-11T17:00:00,3,Lombardia,409,45,454,12581,13035,854818,34216,902069,18481284,5917341.0,,
13155,2021-11-11T17:00:00,11,Marche,70,21,91,2845,2936,111887,3118,117941,1665614,964861.0,,
13156,2021-11-11T17:00:00,14,Molise,6,1,7,179,186,14088,501,14775,290195,256288.0,,
13157,2021-11-11T17:00:00,21,P.A. Bolzano,68,5,73,2869,2942,77132,1211,81285,2407162,513759.0,,
13158,2021-11-11T17:00:00,22,P.A. Trento,20,2,22,615,637,47969,1384,49990,1376345,421740.0,,
13159,2021-11-11T17:00:00,1,Piemonte,243,23,266,5036,5302,371225,11843,388370,8455743,2651535.0,,
13160,2021-11-11T17:00:00,16,Puglia,155,19,174,3391,3565,264727,6858,275150,4399207,1549811.0,,
13161,2021-11-11T17:00:00,20,Sardegna,47,8,55,1647,1702,73469,1678,76849,2176766,1107835.0,,Si segnala il decesso dei paz.:  - 1 uomo 93 aa Residente nella Città Metropolitana di Cagliari
13162,2021-11-11T17:00:00,19,Sicilia,321,47,368,8491,8859,297330,7078,313267,6958377,2615517.0,"Sul numero complessivo dei tamponi molecolari comunicati in data odierna, n. 156 sono relativi a periodi precedenti","Sul numero complessivo dei casi confermati comunicati in data odierna, n. 12 sono relativi a giorni precedenti al 06/11/21"
13163,2021-11-11T17:00:00,9,Toscana,271,24,295,6685,6980,279043,7320,293343,7421529,3170072.0,,
13164,2021-11-11T17:00:00,10,Umbria,34,6,40,1406,1446,63111,1471,66028,2282946,462149.0,,
13165,2021-11-11T17:00:00,2,Valle d'Aosta,5,0,5,95,100,11819,474,12393,248426,93907.0,,
13166,2021-11-11T17:00:00,5,Veneto,228,52,280,13944,14224,462182,11863,488269,14771365,2219154.0,,
13167,2021-11-12T17:00:00,13,Abruzzo,81,10,91,2529,2620,79212,2566,84398,2681085,907015.0,,
13168,2021-11-12T17:00:00,17,Basilicata,25,1,26,835,861,29551,624,31036,490820,245465.0,,
13169,2021-11-12T17:00:00,18,Calabria,107,9,116,3573,3689,84275,1465,89429,1349847,1149910.0,,
13170,2021-11-12T17:00:00,15,Campania,290,17,307,11385,11692,455043,8123,474858,7478024,3650100.0,,
13171,2021-11-12T17:00:00,8,Emilia-Romagna,362,42,404,9356,9760,414760,13648,438168,9951813,2186613.0,,
13172,2021-11-12T17:00:00,6,Friuli Venezia Giulia,134,19,153,4177,4330,113237,3895,121462,3444935,875718.0,,
13173,2021-11-12T17:00:00,12,Lazio,537,69,606,11187,11793,382642,8869,403304,10363519,4814416.0,,
13174,2021-11-12T17:00:00,7,Liguria,95,9,104,1775,1879,110584,4439,116902,2779720,932755.0,,"*di cui 72 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. Si segnala che in data odierna è avvenuto il recupero dei dati non trasmessi in precedenza per problemi tecnici di natura informatica. In particolare, in data odierna sono stati segnalati n. 235 nuovi positivi di cui n. 1 con data di prima positività il 3 novembre e n. 8 con data di prima positività il 09 novembre 2021."
13175,2021-11-12T17:00:00,3,Lombardia,434,49,483,13078,13561,855389,34222,903172,18580293,5928876.0,,
13176,2021-11-12T17:00:00,11,Marche,70,21,91,2929,3020,112012,3119,118151,1669249,966844.0,,
13177,2021-11-12T17:00:00,14,Molise,4,1,5,206,211,14090,503,14804,291011,257100.0,,
13178,2021-11-12T17:00:00,21,P.A. Bolzano,65,6,71,3002,3073,77385,1213,81671,2415450,514623.0,,
13179,2021-11-12T17:00:00,22,P.A. Trento,20,2,22,635,657,48014,1384,50055,1383524,422237.0,,
13180,2021-11-12T17:00:00,1,Piemonte,242,24,266,5287,5553,371365,11849,388767,8507723,2656538.0,,
13181,2021-11-12T17:00:00,16,Puglia,159,19,178,3453,3631,264923,6861,275415,4418835,1552625.0,,
13182,2021-11-12T17:00:00,20,Sardegna,47,8,55,1701,1756,73510,1679,76945,2186822,1109922.0,,Si segnala il decesso dei paz.:  - 1 donna 95 aa Residente nella Provincia di Nuoro
13183,2021-11-12T17:00:00,19,Sicilia,308,50,358,8627,8985,297743,7085,313813,6981486,2621505.0,,
13184,2021-11-12T17:00:00,9,Toscana,257,28,285,6842,7127,279321,7325,293773,7450031,3179428.0,,
13185,2021-11-12T17:00:00,10,Umbria,38,6,44,1430,1474,63178,1472,66124,2292580,462682.0,,
13186,2021-11-12T17:00:00,2,Valle d'Aosta,7,0,7,108,115,11822,475,12412,250103,94032.0,,
13187,2021-11-12T17:00:00,5,Veneto,243,55,298,14574,14872,462556,11870,489298,14849423,2222710.0,,
13188,2021-11-13T17:00:00,13,Abruzzo,75,11,86,2683,2769,79241,2567,84577,2694298,908685.0,,
13189,2021-11-13T17:00:00,17,Basilicata,25,1,26,859,885,29557,624,31066,491492,245681.0,,
13190,2021-11-13T17:00:00,18,Calabria,112,9,121,3575,3696,84451,1466,89613,1354600,1152605.0,,
13191,2021-11-13T17:00:00,15,Campania,285,18,303,11815,12118,455441,8129,475688,7505604,3653337.0,,A seguito delle verifiche quotidiane si evince che 1 decesso registrato oggi risale al giorno 03/11/2021
13192,2021-11-13T17:00:00,8,Emilia-Romagna,388,39,427,9783,10210,414985,13655,438850,9980179,2189399.0,,
13193,2021-11-13T17:00:00,6,Friuli Venezia Giulia,143,20,163,4526,4689,113396,3896,121981,3471954,877966.0,,
13194,2021-11-13T17:00:00,12,Lazio,550,69,619,11652,12271,383222,8878,404371,10413834,4819925.0,,
13195,2021-11-13T17:00:00,7,Liguria,95,8,103,1899,2002,110692,4440,117134,2794287,934653.0,,*di cui 75 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
13196,2021-11-13T17:00:00,3,Lombardia,430,51,481,13891,14372,855802,34235,904409,18687678,5941546.0,,
13197,2021-11-13T17:00:00,11,Marche,67,20,87,3027,3114,112170,3120,118404,1673150,968961.0,,
13198,2021-11-13T17:00:00,14,Molise,4,1,5,206,211,14105,503,14819,291517,257604.0,,
13199,2021-11-13T17:00:00,21,P.A. Bolzano,66,8,74,3237,3311,77502,1217,82030,2425605,515643.0,,
13200,2021-11-13T17:00:00,22,P.A. Trento,18,3,21,700,721,48046,1384,50151,1391837,422749.0,,
13201,2021-11-13T17:00:00,1,Piemonte,253,24,277,5512,5789,371612,11849,389250,8567100,2663302.0,,
13202,2021-11-13T17:00:00,16,Puglia,160,19,179,3608,3787,265044,6861,275692,4438604,1555342.0,,
13203,2021-11-13T17:00:00,20,Sardegna,44,8,52,1741,1793,73564,1679,77036,2195036,1111824.0,,
13204,2021-11-13T17:00:00,19,Sicilia,320,50,370,8636,9006,298046,7088,314140,7002238,2626557.0,,
13205,2021-11-13T17:00:00,9,Toscana,260,33,293,6970,7263,279613,7328,294204,7481392,3188442.0,,
13206,2021-11-13T17:00:00,10,Umbria,36,6,42,1468,1510,63239,1472,66221,2302806,463232.0,,
13207,2021-11-13T17:00:00,2,Valle d'Aosta,8,0,8,126,134,11827,476,12437,252013,94209.0,,
13208,2021-11-13T17:00:00,5,Veneto,258,55,313,15148,15461,463090,11872,490423,14941440,2226411.0,,
13209,2021-11-14T17:00:00,13,Abruzzo,74,11,85,2898,2983,79259,2567,84809,2708791,910397.0,,
13210,2021-11-14T17:00:00,17,Basilicata,26,1,27,903,930,29572,624,31126,492129,245928.0,,
13211,2021-11-14T17:00:00,18,Calabria,112,9,121,3616,3737,84549,1466,89752,1358162,1154905.0,,
13212,2021-11-14T17:00:00,15,Campania,292,20,312,12226,12538,455894,8131,476563,7531067,3656645.0,,"A seguito delle verifiche quotidiane, si evince che un decesso registrato oggi, risale al giorno 11/11/2021"
13213,2021-11-14T17:00:00,8,Emilia-Romagna,397,40,437,10152,10589,415272,13664,439525,10000886,2191763.0,,
13214,2021-11-14T17:00:00,6,Friuli Venezia Giulia,160,19,179,4593,4772,113703,3899,122374,3488686,879577.0,,
13215,2021-11-14T17:00:00,12,Lazio,558,70,628,12130,12758,383598,8882,405238,10447921,4824872.0,,
13216,2021-11-14T17:00:00,7,Liguria,91,7,98,1994,2092,110794,4441,117327,2804105,936104.0,,*di cui 81 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
13217,2021-11-14T17:00:00,3,Lombardia,441,50,491,14681,15172,856017,34240,905429,18786816,5953188.0,,
13218,2021-11-14T17:00:00,11,Marche,60,20,80,3265,3345,112223,3121,118689,1677460,971504.0,,
13219,2021-11-14T17:00:00,14,Molise,2,1,3,244,247,14107,503,14857,292272,258347.0,,
13220,2021-11-14T17:00:00,21,P.A. Bolzano,65,8,73,3292,3365,77704,1217,82286,2430950,516301.0,,
13221,2021-11-14T17:00:00,22,P.A. Trento,18,3,21,699,720,48099,1384,50203,1398021,423250.0,,
13222,2021-11-14T17:00:00,1,Piemonte,264,24,288,5753,6041,371726,11850,389617,8603748,2667620.0,,
13223,2021-11-14T17:00:00,16,Puglia,158,20,178,3642,3820,265135,6861,275816,4456757,1557689.0,,
13224,2021-11-14T17:00:00,20,Sardegna,44,8,52,1797,1849,73585,1679,77113,2203283,1113547.0,,
13225,2021-11-14T17:00:00,19,Sicilia,326,50,376,8701,9077,298474,7090,314641,7024093,2630536.0,,
13226,2021-11-14T17:00:00,9,Toscana,258,35,293,7286,7579,279727,7331,294637,7509967,3196808.0,,
13227,2021-11-14T17:00:00,10,Umbria,35,5,40,1492,1532,63286,1474,66292,2313231,463720.0,,
13228,2021-11-14T17:00:00,2,Valle d'Aosta,7,0,7,155,162,11828,476,12466,254179,94462.0,,
13229,2021-11-14T17:00:00,5,Veneto,259,57,316,15606,15922,463504,11875,491301,15019733,2229433.0,,
13230,2021-11-15T17:00:00,13,Abruzzo,79,13,92,2849,2941,79326,2568,84835,2715415,911003.0,,
13231,2021-11-15T17:00:00,17,Basilicata,27,1,28,879,907,29596,624,31127,492378,245990.0,,
13232,2021-11-15T17:00:00,18,Calabria,117,12,129,3589,3718,84687,1467,89872,1361527,1156956.0,,
13233,2021-11-15T17:00:00,15,Campania,293,21,314,12306,12620,456328,8140,477088,7542759,3658060.0,,"A seguito delle verifiche quotidiane, si evince che due decessi registrati oggi, risalgono al giorno 12/11/2021"
13234,2021-11-15T17:00:00,8,Emilia-Romagna,418,42,460,10411,10871,415635,13670,440176,10017934,2193538.0,,
13235,2021-11-15T17:00:00,6,Friuli Venezia Giulia,158,23,181,4815,4996,113855,3901,122752,3498310,880288.0,,
13236,2021-11-15T17:00:00,12,Lazio,579,75,654,11976,12630,384311,8892,405833,10469988,4828743.0,,
13237,2021-11-15T17:00:00,7,Liguria,102,8,110,2131,2241,110794,4441,117476,2809670,936910.0,,"*di cui 81 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. Si segnala che in data odierna è avvenuto il recupero dei dati non trasmessi in precedenza per problemi tecnici di natura informatica. In particolare, in data odierna sono stati segnalati n. 149 nuovi positivi di cui n. 11 con data di prima positività 11 novembre e n. 45 con data di prima positività il 12 novembre 2021. "
13238,2021-11-15T17:00:00,3,Lombardia,460,50,510,15041,15551,856141,34243,905935,18823622,5957618.0,,
13239,2021-11-15T17:00:00,11,Marche,70,23,93,3178,3271,112395,3122,118788,1679243,972564.0,,
13240,2021-11-15T17:00:00,14,Molise,1,1,2,239,241,14120,503,14864,292455,258530.0,,
13241,2021-11-15T17:00:00,21,P.A. Bolzano,74,9,83,3416,3499,77803,1217,82519,2435905,516798.0,,
13242,2021-11-15T17:00:00,22,P.A. Trento,19,3,22,674,696,48158,1384,50238,1402832,423826.0,,
13243,2021-11-15T17:00:00,1,Piemonte,279,24,303,5786,6089,371916,11852,389857,8647189,2670688.0,,
13244,2021-11-15T17:00:00,16,Puglia,162,21,183,3638,3821,265265,6862,275948,4472917,1559688.0,,
13245,2021-11-15T17:00:00,20,Sardegna,44,8,52,1803,1855,73614,1679,77148,2205960,1114313.0,,
13246,2021-11-15T17:00:00,19,Sicilia,338,46,384,9048,9432,298558,7093,315083,7037365,2634850.0,,
13247,2021-11-15T17:00:00,9,Toscana,264,33,297,7130,7427,280166,7335,294928,7522655,3201196.0,,
13248,2021-11-15T17:00:00,10,Umbria,38,5,43,1480,1523,63314,1474,66311,2316991,463871.0,,
13249,2021-11-15T17:00:00,2,Valle d'Aosta,9,0,9,156,165,11828,476,12469,254574,94517.0,,
13250,2021-11-15T17:00:00,5,Veneto,277,57,334,16047,16381,463756,11876,492013,15051393,2231618.0,,
13251,2021-11-16T17:00:00,13,Abruzzo,83,12,95,2792,2887,79496,2571,84954,2731766,912924.0,,
13252,2021-11-16T17:00:00,17,Basilicata,24,1,25,886,911,29620,624,31155,493111,246221.0,,
13253,2021-11-16T17:00:00,18,Calabria,117,11,128,3590,3718,84836,1470,90024,1365854,1160285.0,,
