data,d1,dpi,reg
4/4/2022,3,1,Friuli-Venezia Giulia
4/4/2022,2,0,Friuli-Venezia Giulia
4/4/2022,0,0,Friuli-Venezia Giulia
4/4/2022,0,0,Friuli-Venezia Giulia
4/4/2022,6,1,Lazio
4/4/2022,4,1,Lazio
4/4/2022,6,1,Lazio
4/4/2022,3,0,Lazio
4/4/2022,4,0,Lazio
4/4/2022,3,0,Lazio
4/4/2022,2,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,1,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,13,0,Lazio
4/4/2022,10,1,Lazio
4/4/2022,8,1,Lazio
4/4/2022,8,1,Lazio
4/4/2022,3,0,Lazio
4/4/2022,0,0,Lazio
4/4/2022,4,0,Lazio
4/4/2022,1,0,Lazio
4/4/2022,1,2,Lazio
4/4/2022,1,0,Lazio
4/4/2022,0,0,Liguria
4/4/2022,2,0,Liguria
4/4/2022,3,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,1,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,1,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,1,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,0,1,Liguria
4/4/2022,1,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,4,0,Liguria
4/4/2022,6,0,Liguria
4/4/2022,4,0,Liguria
4/4/2022,5,1,Liguria
4/4/2022,0,0,Liguria
4/4/2022,2,0,Liguria
4/4/2022,1,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,0,0,Liguria
4/4/2022,7,0,Lombardia
4/4/2022,3,1,Lombardia
4/4/2022,3,0,Lombardia
4/4/2022,3,0,Lombardia
4/4/2022,4,0,Lombardia
4/4/2022,2,0,Lombardia
4/4/2022,1,0,Lombardia
4/4/2022,1,0,Lombardia
4/4/2022,0,0,Lombardia
4/4/2022,0,0,Lombardia
4/4/2022,6,0,Lombardia
4/4/2022,3,0,Lombardia
4/4/2022,4,0,Lombardia
4/4/2022,2,0,Lombardia
4/4/2022,3,0,Lombardia
4/4/2022,1,1,Lombardia
4/4/2022,0,0,Lombardia
4/4/2022,0,0,Lombardia
4/4/2022,37,24,Lombardia
4/4/2022,40,2,Lombardia
4/4/2022,13,2,Lombardia
4/4/2022,18,3,Lombardia
4/4/2022,8,0,Lombardia
4/4/2022,8,3,Lombardia
4/4/2022,4,3,Lombardia
4/4/2022,5,1,Lombardia
4/4/2022,4,0,Lombardia
4/4/2022,4,0,Lombardia
4/4/2022,0,0,Marche
4/4/2022,1,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,1,0,Marche
4/4/2022,1,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,4,5,Marche
4/4/2022,1,0,Marche
4/4/2022,1,1,Marche
4/4/2022,1,0,Marche
4/4/2022,1,1,Marche
4/4/2022,1,0,Marche
4/4/2022,2,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Marche
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,2,0,Molise
4/4/2022,0,0,Molise
4/4/2022,1,0,Molise
4/4/2022,0,0,Molise
4/4/2022,1,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,0,0,Molise
4/4/2022,4,1,Piemonte
4/4/2022,4,1,Piemonte
4/4/2022,9,0,Piemonte
4/4/2022,1,0,Piemonte
4/4/2022,0,0,Piemonte
4/4/2022,2,0,Piemonte
4/4/2022,1,0,Piemonte
4/4/2022,0,0,Piemonte
4/4/2022,0,0,Piemonte
4/4/2022,1,0,Piemonte
4/4/2022,2,0,Piemonte
4/4/2022,3,0,Piemonte
4/4/2022,3,0,Piemonte
4/4/2022,2,2,Piemonte
4/4/2022,4,0,Piemonte
4/4/2022,0,1,Piemonte
4/4/2022,0,0,Piemonte
4/4/2022,1,0,Piemonte
4/4/2022,0,1,Piemonte
4/4/2022,13,4,Piemonte
4/4/2022,11,1,Piemonte
4/4/2022,10,2,Piemonte
4/4/2022,8,0,Piemonte
4/4/2022,3,0,Piemonte
4/4/2022,4,2,Piemonte
4/4/2022,5,0,Piemonte
4/4/2022,3,1,Piemonte
4/4/2022,1,0,Piemonte
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,1,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,2,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,1,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,10,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,3,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,0,0,Provincia Autonoma Trento
4/4/2022,1,0,Provincia Autonoma Trento
4/4/2022,1,0,Provincia Autonoma Trento
4/4/2022,0,0,Puglia
4/4/2022,2,1,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,1,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,9,1,Puglia
4/4/2022,5,0,Puglia
4/4/2022,2,0,Puglia
4/4/2022,6,0,Puglia
4/4/2022,2,1,Puglia
4/4/2022,5,0,Puglia
4/4/2022,2,0,Puglia
4/4/2022,1,0,Puglia
4/4/2022,2,0,Puglia
4/4/2022,0,0,Puglia
4/4/2022,0,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,2,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,0,1,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,1,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,2,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,2,0,Sardegna
4/4/2022,3,1,Sardegna
4/4/2022,2,0,Sardegna
4/4/2022,2,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,2,0,Sardegna
4/4/2022,1,0,Sardegna
4/4/2022,1,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,0,0,Sardegna
4/4/2022,3,0,Sicilia
4/4/2022,0,0,Sicilia
4/4/2022,2,0,Sicilia
4/4/2022,1,0,Sicilia
4/4/2022,2,0,Sicilia
4/4/2022,2,0,Sicilia
4/4/2022,0,0,Sicilia
4/4/2022,0,0,Sicilia
4/4/2022,1,0,Sicilia
4/4/2022,0,0,Sicilia
4/4/2022,1,0,Sicilia
4/4/2022,1,0,Sicilia
4/4/2022,0,0,Sicilia
4/4/2022,0,0,Sicilia
4/4/2022,1,0,Sicilia
4/4/2022,1,0,Sicilia
4/4/2022,6,0,Sicilia
4/4/2022,12,2,Sicilia
4/4/2022,7,2,Sicilia
4/4/2022,3,6,Sicilia
4/4/2022,4,3,Sicilia
4/4/2022,12,2,Sicilia
4/4/2022,7,1,Sicilia
4/4/2022,5,0,Sicilia
4/4/2022,5,0,Sicilia
4/4/2022,2,0,Sicilia
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,0,0,Toscana
4/4/2022,4,0,Toscana
4/4/2022,1,0,Toscana
4/4/2022,1,0,Toscana
4/4/2022,3,0,Toscana
4/4/2022,2,0,Toscana
4/4/2022,4,0,Toscana
4/4/2022,1,0,Toscana
4/4/2022,6,3,Toscana
4/4/2022,13,1,Toscana
4/4/2022,11,0,Toscana
4/4/2022,12,1,Toscana
4/4/2022,9,2,Toscana
4/4/2022,5,0,Toscana
4/4/2022,3,1,Toscana
4/4/2022,1,0,Toscana
4/4/2022,1,0,Toscana
4/4/2022,1,0,Toscana
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,1,0,Umbria
4/4/2022,1,0,Umbria
4/4/2022,1,0,Umbria
4/4/2022,3,1,Umbria
4/4/2022,1,1,Umbria
4/4/2022,1,0,Umbria
4/4/2022,1,0,Umbria
4/4/2022,1,0,Umbria
4/4/2022,1,0,Umbria
4/4/2022,1,0,Umbria
4/4/2022,0,0,Umbria
4/4/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
4/4/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
4/4/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
4/4/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
4/4/2022,0,0,Veneto
4/4/2022,1,0,Veneto
4/4/2022,1,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,3,1,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,0,0,Veneto
4/4/2022,4,2,Veneto
4/4/2022,14,2,Veneto
4/4/2022,4,1,Veneto
4/4/2022,8,2,Veneto
4/4/2022,12,1,Veneto
4/4/2022,2,2,Veneto
4/4/2022,3,2,Veneto
4/4/2022,0,1,Veneto
4/4/2022,0,1,Veneto
4/4/2022,2,0,Veneto
5/4/2022,0,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,2,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,2,0,Abruzzo
5/4/2022,4,0,Abruzzo
5/4/2022,2,0,Abruzzo
5/4/2022,2,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,1,0,Abruzzo
5/4/2022,0,0,Abruzzo
5/4/2022,1,0,Abruzzo
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,1,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,0,0,Basilicata
5/4/2022,1,0,Basilicata
5/4/2022,0,0,Calabria
5/4/2022,0,0,Calabria
5/4/2022,0,0,Calabria
5/4/2022,0,0,Calabria
5/4/2022,0,0,Calabria
5/4/2022,0,0,Calabria
5/4/2022,0,0,Calabria
5/4/2022,0,0,Calabria
5/4/2022,1,0,Calabria
5/4/2022,1,0,Calabria
5/4/2022,1,0,Calabria
5/4/2022,4,0,Calabria
5/4/2022,3,1,Calabria
5/4/2022,1,0,Calabria
5/4/2022,3,2,Calabria
5/4/2022,0,1,Calabria
5/4/2022,1,0,Calabria
5/4/2022,3,0,Calabria
5/4/2022,1,0,Calabria
5/4/2022,1,0,Calabria
5/4/2022,3,0,Calabria
5/4/2022,0,0,Campania
5/4/2022,7,0,Campania
5/4/2022,5,0,Campania
5/4/2022,1,0,Campania
5/4/2022,3,0,Campania
5/4/2022,1,0,Campania
5/4/2022,2,0,Campania
5/4/2022,1,0,Campania
5/4/2022,1,0,Campania
5/4/2022,1,0,Campania
5/4/2022,3,0,Campania
5/4/2022,0,0,Campania
5/4/2022,1,0,Campania
5/4/2022,0,0,Campania
5/4/2022,13,4,Campania
5/4/2022,14,2,Campania
5/4/2022,6,1,Campania
5/4/2022,5,2,Campania
5/4/2022,5,0,Campania
5/4/2022,4,2,Campania
5/4/2022,1,0,Campania
5/4/2022,2,0,Campania
5/4/2022,0,0,Campania
5/4/2022,0,0,Campania
5/4/2022,1,0,Emilia-Romagna
5/4/2022,0,0,Emilia-Romagna
5/4/2022,0,0,Emilia-Romagna
5/4/2022,3,0,Emilia-Romagna
5/4/2022,8,0,Emilia-Romagna
5/4/2022,1,0,Emilia-Romagna
5/4/2022,0,1,Emilia-Romagna
5/4/2022,0,0,Emilia-Romagna
5/4/2022,0,0,Emilia-Romagna
5/4/2022,0,0,Emilia-Romagna
5/4/2022,1,0,Emilia-Romagna
5/4/2022,0,0,Emilia-Romagna
5/4/2022,2,0,Emilia-Romagna
5/4/2022,3,0,Emilia-Romagna
5/4/2022,2,2,Emilia-Romagna
5/4/2022,3,0,Emilia-Romagna
5/4/2022,2,0,Emilia-Romagna
5/4/2022,0,0,Emilia-Romagna
5/4/2022,33,20,Emilia-Romagna
5/4/2022,29,1,Emilia-Romagna
5/4/2022,8,1,Emilia-Romagna
5/4/2022,22,0,Emilia-Romagna
5/4/2022,3,0,Emilia-Romagna
5/4/2022,5,0,Emilia-Romagna
5/4/2022,8,0,Emilia-Romagna
5/4/2022,1,0,Emilia-Romagna
5/4/2022,1,1,Emilia-Romagna
5/4/2022,1,0,Emilia-Romagna
5/4/2022,0,0,Friuli-Venezia Giulia
5/4/2022,0,0,Friuli-Venezia Giulia
5/4/2022,1,0,Friuli-Venezia Giulia
5/4/2022,0,0,Friuli-Venezia Giulia
5/4/2022,0,0,Friuli-Venezia Giulia
5/4/2022,0,0,Friuli-Venezia Giulia
5/4/2022,1,0,Friuli-Venezia Giulia
5/4/2022,0,0,Friuli-Venezia Giulia
5/4/2022,0,0,Friuli-Venezia Giulia
5/4/2022,1,0,Friuli-Venezia Giulia
5/4/2022,2,2,Friuli-Venezia Giulia
5/4/2022,6,0,Friuli-Venezia Giulia
5/4/2022,3,0,Friuli-Venezia Giulia
5/4/2022,5,0,Friuli-Venezia Giulia
5/4/2022,3,0,Friuli-Venezia Giulia
5/4/2022,6,1,Friuli-Venezia Giulia
5/4/2022,1,0,Friuli-Venezia Giulia
5/4/2022,2,0,Friuli-Venezia Giulia
5/4/2022,1,0,Friuli-Venezia Giulia
5/4/2022,4,0,Friuli-Venezia Giulia
5/4/2022,2,0,Lazio
5/4/2022,8,0,Lazio
5/4/2022,7,0,Lazio
5/4/2022,6,0,Lazio
5/4/2022,2,0,Lazio
5/4/2022,0,1,Lazio
5/4/2022,0,0,Lazio
5/4/2022,0,0,Lazio
5/4/2022,0,0,Lazio
5/4/2022,1,0,Lazio
5/4/2022,2,0,Lazio
5/4/2022,2,0,Lazio
5/4/2022,0,0,Lazio
5/4/2022,0,0,Lazio
5/4/2022,1,0,Lazio
5/4/2022,0,0,Lazio
5/4/2022,6,3,Lazio
5/4/2022,16,1,Lazio
5/4/2022,4,1,Lazio
5/4/2022,7,3,Lazio
5/4/2022,7,0,Lazio
5/4/2022,2,1,Lazio
5/4/2022,5,0,Lazio
5/4/2022,2,0,Lazio
5/4/2022,1,0,Lazio
5/4/2022,1,0,Lazio
5/4/2022,0,0,Liguria
5/4/2022,1,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,1,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,1,0,Liguria
5/4/2022,1,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,1,0,Liguria
5/4/2022,1,0,Liguria
5/4/2022,0,1,Liguria
5/4/2022,1,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,0,3,Liguria
5/4/2022,7,0,Liguria
5/4/2022,4,0,Liguria
5/4/2022,2,0,Liguria
5/4/2022,5,2,Liguria
5/4/2022,3,0,Liguria
5/4/2022,2,0,Liguria
5/4/2022,1,1,Liguria
5/4/2022,0,0,Liguria
5/4/2022,0,0,Liguria
5/4/2022,8,4,Lombardia
5/4/2022,9,1,Lombardia
5/4/2022,4,0,Lombardia
5/4/2022,2,1,Lombardia
5/4/2022,0,0,Lombardia
5/4/2022,1,0,Lombardia
5/4/2022,0,0,Lombardia
5/4/2022,2,0,Lombardia
5/4/2022,2,0,Lombardia
5/4/2022,1,0,Lombardia
5/4/2022,1,1,Lombardia
5/4/2022,5,0,Lombardia
5/4/2022,1,1,Lombardia
5/4/2022,1,0,Lombardia
5/4/2022,1,0,Lombardia
5/4/2022,1,0,Lombardia
5/4/2022,45,13,Lombardia
5/4/2022,36,4,Lombardia
5/4/2022,11,1,Lombardia
5/4/2022,21,4,Lombardia
5/4/2022,13,1,Lombardia
5/4/2022,9,0,Lombardia
5/4/2022,3,0,Lombardia
5/4/2022,1,0,Lombardia
5/4/2022,2,0,Lombardia
5/4/2022,5,0,Lombardia
5/4/2022,2,0,Marche
5/4/2022,1,0,Marche
5/4/2022,2,0,Marche
5/4/2022,2,0,Marche
5/4/2022,1,0,Marche
5/4/2022,0,0,Marche
5/4/2022,1,0,Marche
5/4/2022,0,0,Marche
5/4/2022,0,0,Marche
5/4/2022,0,0,Marche
5/4/2022,1,0,Marche
5/4/2022,5,0,Marche
5/4/2022,2,1,Marche
5/4/2022,0,0,Marche
5/4/2022,8,2,Marche
5/4/2022,6,0,Marche
5/4/2022,5,0,Marche
5/4/2022,5,0,Marche
5/4/2022,3,0,Marche
5/4/2022,0,0,Marche
5/4/2022,1,1,Marche
5/4/2022,0,0,Marche
5/4/2022,0,0,Marche
5/4/2022,1,0,Marche
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,0,0,Molise
5/4/2022,1,0,Molise
5/4/2022,0,0,Molise
5/4/2022,1,0,Molise
5/4/2022,0,0,Molise
5/4/2022,1,0,Piemonte
5/4/2022,3,0,Piemonte
5/4/2022,3,0,Piemonte
5/4/2022,2,2,Piemonte
5/4/2022,2,0,Piemonte
5/4/2022,1,1,Piemonte
5/4/2022,1,0,Piemonte
5/4/2022,1,0,Piemonte
5/4/2022,1,0,Piemonte
5/4/2022,1,0,Piemonte
5/4/2022,1,0,Piemonte
5/4/2022,0,0,Piemonte
5/4/2022,0,0,Piemonte
5/4/2022,2,0,Piemonte
5/4/2022,0,0,Piemonte
5/4/2022,3,1,Piemonte
5/4/2022,8,3,Piemonte
5/4/2022,6,0,Piemonte
5/4/2022,4,2,Piemonte
5/4/2022,2,4,Piemonte
5/4/2022,2,4,Piemonte
5/4/2022,3,0,Piemonte
5/4/2022,1,0,Piemonte
5/4/2022,5,0,Piemonte
5/4/2022,0,0,Piemonte
5/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,1,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,1,1,Provincia Autonoma Bolzano / Bozen
5/4/2022,1,1,Provincia Autonoma Bolzano / Bozen
5/4/2022,8,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,2,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,6,1,Provincia Autonoma Bolzano / Bozen
5/4/2022,2,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,2,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,3,2,Provincia Autonoma Bolzano / Bozen
5/4/2022,2,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,1,0,Provincia Autonoma Bolzano / Bozen
5/4/2022,1,1,Provincia Autonoma Bolzano / Bozen
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,7,0,Provincia Autonoma Trento
5/4/2022,8,0,Provincia Autonoma Trento
5/4/2022,3,1,Provincia Autonoma Trento
5/4/2022,4,0,Provincia Autonoma Trento
5/4/2022,2,0,Provincia Autonoma Trento
5/4/2022,1,1,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,3,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,0,0,Provincia Autonoma Trento
5/4/2022,1,0,Puglia
5/4/2022,4,0,Puglia
5/4/2022,1,1,Puglia
5/4/2022,2,0,Puglia
5/4/2022,2,0,Puglia
5/4/2022,0,0,Puglia
5/4/2022,0,0,Puglia
5/4/2022,0,1,Puglia
5/4/2022,0,0,Puglia
5/4/2022,0,0,Puglia
5/4/2022,3,0,Puglia
5/4/2022,0,0,Puglia
5/4/2022,3,0,Puglia
5/4/2022,0,0,Puglia
5/4/2022,0,0,Puglia
5/4/2022,0,0,Puglia
5/4/2022,17,4,Puglia
5/4/2022,14,1,Puglia
5/4/2022,13,1,Puglia
5/4/2022,10,0,Puglia
5/4/2022,7,1,Puglia
5/4/2022,4,3,Puglia
5/4/2022,2,0,Puglia
5/4/2022,1,1,Puglia
5/4/2022,2,0,Puglia
5/4/2022,2,0,Puglia
5/4/2022,0,0,Sardegna
5/4/2022,1,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,1,0,Sardegna
5/4/2022,1,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,2,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,2,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,1,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,2,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,0,0,Sardegna
5/4/2022,2,0,Sicilia
5/4/2022,0,0,Sicilia
5/4/2022,2,0,Sicilia
5/4/2022,1,1,Sicilia
5/4/2022,1,1,Sicilia
5/4/2022,1,0,Sicilia
5/4/2022,0,0,Sicilia
5/4/2022,1,0,Sicilia
5/4/2022,0,0,Sicilia
5/4/2022,1,1,Sicilia
5/4/2022,0,0,Sicilia
5/4/2022,0,0,Sicilia
5/4/2022,0,0,Sicilia
5/4/2022,0,0,Sicilia
5/4/2022,1,0,Sicilia
5/4/2022,15,2,Sicilia
5/4/2022,27,2,Sicilia
5/4/2022,17,0,Sicilia
5/4/2022,6,0,Sicilia
5/4/2022,8,0,Sicilia
5/4/2022,13,4,Sicilia
5/4/2022,7,0,Sicilia
5/4/2022,2,1,Sicilia
5/4/2022,3,0,Sicilia
5/4/2022,2,0,Sicilia
5/4/2022,0,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,1,0,Toscana
5/4/2022,1,0,Toscana
5/4/2022,2,0,Toscana
5/4/2022,2,0,Toscana
5/4/2022,4,1,Toscana
5/4/2022,4,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,20,15,Toscana
5/4/2022,7,1,Toscana
5/4/2022,10,0,Toscana
5/4/2022,13,2,Toscana
5/4/2022,7,2,Toscana
5/4/2022,3,1,Toscana
5/4/2022,3,1,Toscana
5/4/2022,1,0,Toscana
5/4/2022,1,0,Toscana
5/4/2022,0,0,Toscana
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,2,0,Umbria
5/4/2022,1,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,2,0,Umbria
5/4/2022,2,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Umbria
5/4/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
5/4/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
5/4/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
5/4/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
5/4/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
